index,Tournament,Place,$USD,Player,Team,Race,Country
9,2017 Global StarCraft II League Season 2: Code S,9th-12th,3580.0,HerO(jOin), ROOT Gaming,Protoss,Korea (South)
9,2017 Global StarCraft II League Season 2: Code S,9th-12th,3580.0,Dark,Teamless,Zerg,Korea (South)
13,2017 Global StarCraft II League Season 2: Code S,13th-16th,3580.0,ByuL,Teamless,Zerg,Korea (South)
13,2017 Global StarCraft II League Season 2: Code S,13th-16th,3580.0,INnoVation,Teamless,Terran,Korea (South)
13,2017 Global StarCraft II League Season 2: Code S,13th-16th,3580.0,Dear,Teamless,Protoss,Korea (South)
13,2017 Global StarCraft II League Season 2: Code S,13th-16th,3580.0,Losira,Teamless,Zerg,Korea (South)
17,2017 Global StarCraft II League Season 2: Code S,17th-24th,2680.0,SOs, Jin Air Green Wings,Protoss,Korea (South)
17,2017 Global StarCraft II League Season 2: Code S,17th-24th,2680.0,Ryung, True eSport,Terran,Korea (South)
17,2017 Global StarCraft II League Season 2: Code S,17th-24th,2680.0,Curious,Teamless,Zerg,Korea (South)
17,2017 Global StarCraft II League Season 2: Code S,17th-24th,2680.0,Creator, Jin Air Green Wings,Protoss,Korea (South)
17,2017 Global StarCraft II League Season 2: Code S,17th-24th,2680.0,Solar, Splyce,Zerg,Korea (South)
17,2017 Global StarCraft II League Season 2: Code S,17th-24th,2680.0,Patience, Dead Pixels,Protoss,Korea (South)
17,2017 Global StarCraft II League Season 2: Code S,17th-24th,2680.0,KeeN,Teamless,Terran,Korea (South)
17,2017 Global StarCraft II League Season 2: Code S,17th-24th,2680.0,MajOr,Teamless,Terran,Mexico
25,2017 Global StarCraft II League Season 2: Code S,25th-32nd,2680.0,Impact, Dead Pixels,Zerg,Korea (South)
25,2017 Global StarCraft II League Season 2: Code S,25th-32nd,2680.0,Billowy,Teamless,Protoss,Korea (South)
25,2017 Global StarCraft II League Season 2: Code S,25th-32nd,2680.0,Super (Korean player),Teamless,Protoss,Korea (South)
25,2017 Global StarCraft II League Season 2: Code S,25th-32nd,2680.0,Zest,Teamless,Protoss,Korea (South)
25,2017 Global StarCraft II League Season 2: Code S,25th-32nd,2680.0,Trust,Teamless,Protoss,Korea (South)
25,2017 Global StarCraft II League Season 2: Code S,25th-32nd,2680.0,Bunny (Korean player),Teamless,Terran,Korea (South)
25,2017 Global StarCraft II League Season 2: Code S,25th-32nd,2680.0,Scarlett, Team expert,Zerg,Canada
25,2017 Global StarCraft II League Season 2: Code S,25th-32nd,2680.0,Armani, IsIMBA,Zerg,Korea (South)
1,2017 Global StarCraft II League Season 3: Code S, 1st,35656.0,INnoVation,Teamless,Terran,Korea (South)
2,2017 Global StarCraft II League Season 3: Code S, 2nd,13371.0,SOs, Jin Air Green Wings,Protoss,Korea (South)
3,2017 Global StarCraft II League Season 3: Code S, 3rd-4th,6685.0,Stats, Splyce,Protoss,Korea (South)
3,2017 Global StarCraft II League Season 3: Code S, 3rd-4th,6685.0,Dark,Teamless,Zerg,Korea (South)
5,2017 Global StarCraft II League Season 3: Code S,5th-8th,4457.0,Solar, Splyce,Zerg,Korea (South)
5,2017 Global StarCraft II League Season 3: Code S,5th-8th,4457.0,Rogue, Jin Air Green Wings,Zerg,Korea (South)
5,2017 Global StarCraft II League Season 3: Code S,5th-8th,4457.0,ByuN, Team expert,Terran,Korea (South)
5,2017 Global StarCraft II League Season 3: Code S,5th-8th,4457.0,TY, Splyce,Terran,Korea (South)
9,2017 Global StarCraft II League Season 3: Code S,9th-12th,3565.0,GuMiho, PSISTORM Gaming,Terran,Korea (South)
9,2017 Global StarCraft II League Season 3: Code S,9th-12th,3565.0,HerO(jOin), ROOT Gaming,Protoss,Korea (South)
9,2017 Global StarCraft II League Season 3: Code S,9th-12th,3565.0,SoO,Teamless,Zerg,Korea (South)
9,2017 Global StarCraft II League Season 3: Code S,9th-12th,3565.0,Hurricane,Teamless,Protoss,Korea (South)
13,2017 Global StarCraft II League Season 3: Code S,13th-16th,3565.0,ALive, mYinsanity,Terran,Korea (South)
13,2017 Global StarCraft II League Season 3: Code S,13th-16th,3565.0,Bunny (Korean player),Teamless,Terran,Korea (South)
13,2017 Global StarCraft II League Season 3: Code S,13th-16th,3565.0,Classic (Kim Doh Woo),Teamless,Protoss,Korea (South)
13,2017 Global StarCraft II League Season 3: Code S,13th-16th,3565.0,Patience, Dead Pixels,Protoss,Korea (South)
17,2017 Global StarCraft II League Season 3: Code S,17th-24th,2674.0,Elazer,Teamless,Zerg,Poland
17,2017 Global StarCraft II League Season 3: Code S,17th-24th,2674.0,Ryung, Next Gaming,Terran,Korea (South)
17,2017 Global StarCraft II League Season 3: Code S,17th-24th,2674.0,Leenock,Teamless,Zerg,Korea (South)
17,2017 Global StarCraft II League Season 3: Code S,17th-24th,2674.0,Forte (Korean player),Teamless,Terran,Korea (South)
17,2017 Global StarCraft II League Season 3: Code S,17th-24th,2674.0,Jjakji, Team RevolutioN,Terran,Korea (South)
17,2017 Global StarCraft II League Season 3: Code S,17th-24th,2674.0,Trap, Jin Air Green Wings,Protoss,Korea (South)
17,2017 Global StarCraft II League Season 3: Code S,17th-24th,2674.0,Dear,Teamless,Protoss,Korea (South)
17,2017 Global StarCraft II League Season 3: Code S,17th-24th,2674.0,SpeCial,Teamless,Terran,Mexico
25,2017 Global StarCraft II League Season 3: Code S,25th-32nd,2674.0,KeeN,Teamless,Terran,Korea (South)
25,2017 Global StarCraft II League Season 3: Code S,25th-32nd,2674.0,Scarlett, Team expert,Zerg,Canada
25,2017 Global StarCraft II League Season 3: Code S,25th-32nd,2674.0,Hush, DuSt Gaming,Protoss,Korea (South)
25,2017 Global StarCraft II League Season 3: Code S,25th-32nd,2674.0,Losira,Teamless,Zerg,Korea (South)
25,2017 Global StarCraft II League Season 3: Code S,25th-32nd,2674.0,Maru, Jin Air Green Wings,Terran,Korea (South)
25,2017 Global StarCraft II League Season 3: Code S,25th-32nd,2674.0,NoRegreT, N3rd Street Gamers,Zerg,Canada
25,2017 Global StarCraft II League Season 3: Code S,25th-32nd,2674.0,TIME, X-Team,Terran,China
25,2017 Global StarCraft II League Season 3: Code S,25th-32nd,2674.0,Curious,Teamless,Zerg,Korea (South)
1,2018 Global StarCraft II League Season 1: Code S, 1st,37518.0,Maru, Jin Air Green Wings,Terran,Korea (South)
2,2018 Global StarCraft II League Season 1: Code S, 2nd,14069.0,Stats, Splyce,Protoss,Korea (South)
3,2018 Global StarCraft II League Season 1: Code S, 3rd-4th,7034.0,SoO,Teamless,Zerg,Korea (South)
3,2018 Global StarCraft II League Season 1: Code S, 3rd-4th,7034.0,Dark,Teamless,Zerg,Korea (South)
5,2018 Global StarCraft II League Season 1: Code S,5th-8th,4689.0,Scarlett, Team expert,Zerg,Canada
5,2018 Global StarCraft II League Season 1: Code S,5th-8th,4689.0,Classic (Kim Doh Woo),Teamless,Protoss,Korea (South)
5,2018 Global StarCraft II League Season 1: Code S,5th-8th,4689.0,Zest,Teamless,Protoss,Korea (South)
5,2018 Global StarCraft II League Season 1: Code S,5th-8th,4689.0,SOs, Jin Air Green Wings,Protoss,Korea (South)
9,2018 Global StarCraft II League Season 1: Code S,9th-12th,3751.0,INnoVation,Teamless,Terran,Korea (South)
9,2018 Global StarCraft II League Season 1: Code S,9th-12th,3751.0,ALive, mYinsanity,Terran,Korea (South)
9,2018 Global StarCraft II League Season 1: Code S,9th-12th,3751.0,GuMiho, PSISTORM Gaming,Terran,Korea (South)
9,2018 Global StarCraft II League Season 1: Code S,9th-12th,3751.0,Trap, Jin Air Green Wings,Protoss,Korea (South)
13,2018 Global StarCraft II League Season 1: Code S,13th-16th,3751.0,Leenock, TitanEX1,Zerg,Korea (South)
13,2018 Global StarCraft II League Season 1: Code S,13th-16th,3751.0,TY, Splyce,Terran,Korea (South)
13,2018 Global StarCraft II League Season 1: Code S,13th-16th,3751.0,Dear,Teamless,Protoss,Korea (South)
13,2018 Global StarCraft II League Season 1: Code S,13th-16th,3751.0,HerO(jOin), ROOT Gaming,Protoss,Korea (South)
17,2018 Global StarCraft II League Season 1: Code S,17th-24th,2813.0,Solar, Splyce,Zerg,Korea (South)
17,2018 Global StarCraft II League Season 1: Code S,17th-24th,2813.0,ByuL,Teamless,Zerg,Korea (South)
17,2018 Global StarCraft II League Season 1: Code S,17th-24th,2813.0,Rogue, Jin Air Green Wings,Zerg,Korea (South)
17,2018 Global StarCraft II League Season 1: Code S,17th-24th,2813.0,Bunny (Korean player), TitanEX1,Terran,Korea (South)
17,2018 Global StarCraft II League Season 1: Code S,17th-24th,2813.0,Losira,Teamless,Zerg,Korea (South)
17,2018 Global StarCraft II League Season 1: Code S,17th-24th,2813.0,ByuN,Teamless,Terran,Korea (South)
17,2018 Global StarCraft II League Season 1: Code S,17th-24th,2813.0,Impact, TitanEX1,Zerg,Korea (South)
17,2018 Global StarCraft II League Season 1: Code S,17th-24th,2813.0,KeeN,Teamless,Terran,Korea (South)
25,2018 Global StarCraft II League Season 1: Code S,25th-32nd,2813.0,Creator, Jin Air Green Wings,Protoss,Korea (South)
25,2018 Global StarCraft II League Season 1: Code S,25th-32nd,2813.0,SortOf, Meliora Esports,Zerg,Sweden
25,2018 Global StarCraft II League Season 1: Code S,25th-32nd,2813.0,Billowy,Teamless,Protoss,Korea (South)
25,2018 Global StarCraft II League Season 1: Code S,25th-32nd,2813.0,NoRegreT, N3rd Street Gamers,Zerg,Canada
25,2018 Global StarCraft II League Season 1: Code S,25th-32nd,2813.0,Hurricane,Teamless,Protoss,Korea (South)
25,2018 Global StarCraft II League Season 1: Code S,25th-32nd,2813.0,Trust,Teamless,Protoss,Korea (South)
25,2018 Global StarCraft II League Season 1: Code S,25th-32nd,2813.0,Jjakji, TitanEX1,Terran,Korea (South)
25,2018 Global StarCraft II League Season 1: Code S,25th-32nd,2813.0,RagnaroK, TitanEX1,Zerg,Korea (South)
1,2018 Global StarCraft II League Season 2: Code S, 1st,37523.0,Maru, Jin Air Green Wings,Terran,Korea (South)
2,2018 Global StarCraft II League Season 2: Code S, 2nd,14071.0,Zest,Teamless,Protoss,Korea (South)
3,2018 Global StarCraft II League Season 2: Code S, 3rd-4th,7035.0,Classic (Kim Doh Woo),Teamless,Protoss,Korea (South)
3,2018 Global StarCraft II League Season 2: Code S, 3rd-4th,7035.0,TY, Splyce,Terran,Korea (South)
5,2018 Global StarCraft II League Season 2: Code S,5th-8th,4690.0,Rogue, Jin Air Green Wings,Zerg,Korea (South)
5,2018 Global StarCraft II League Season 2: Code S,5th-8th,4690.0,ByuN,Teamless,Terran,Korea (South)
5,2018 Global StarCraft II League Season 2: Code S,5th-8th,4690.0,Dear,Teamless,Protoss,Korea (South)
5,2018 Global StarCraft II League Season 2: Code S,5th-8th,4690.0,GuMiho, PSISTORM Gaming,Terran,Korea (South)
9,2018 Global StarCraft II League Season 2: Code S,9th-12th,3752.0,Solar, Splyce,Zerg,Korea (South)
9,2018 Global StarCraft II League Season 2: Code S,9th-12th,3752.0,INnoVation, O'Gaming TV,Terran,Korea (South)
9,2018 Global StarCraft II League Season 2: Code S,9th-12th,3752.0,Trap, Jin Air Green Wings,Protoss,Korea (South)
9,2018 Global StarCraft II League Season 2: Code S,9th-12th,3752.0,Stats, Splyce,Protoss,Korea (South)
13,2018 Global StarCraft II League Season 2: Code S,13th-16th,3752.0,Patience, Dead Pixels,Protoss,Korea (South)
13,2018 Global StarCraft II League Season 2: Code S,13th-16th,3752.0,SoO,Teamless,Zerg,Korea (South)
13,2018 Global StarCraft II League Season 2: Code S,13th-16th,3752.0,Dark,Teamless,Zerg,Korea (South)
13,2018 Global StarCraft II League Season 2: Code S,13th-16th,3752.0,SOs, Jin Air Green Wings,Protoss,Korea (South)
17,2018 Global StarCraft II League Season 2: Code S,17th-24th,2814.0,Elazer, Team QLASH,Zerg,Poland
17,2018 Global StarCraft II League Season 2: Code S,17th-24th,2814.0,Scarlett, Team expert,Zerg,Canada
17,2018 Global StarCraft II League Season 2: Code S,17th-24th,2814.0,KeeN, Team RevolutioN,Terran,Korea (South)
17,2018 Global StarCraft II League Season 2: Code S,17th-24th,2814.0,SortOf, Meliora Esports,Zerg,Sweden
17,2018 Global StarCraft II League Season 2: Code S,17th-24th,2814.0,ByuL,Teamless,Zerg,Korea (South)
17,2018 Global StarCraft II League Season 2: Code S,17th-24th,2814.0,Bunny (Korean player), TitanEX1,Terran,Korea (South)
17,2018 Global StarCraft II League Season 2: Code S,17th-24th,2814.0,Cure, Jin Air Green Wings,Terran,Korea (South)
17,2018 Global StarCraft II League Season 2: Code S,17th-24th,2814.0,DoKyung,Teamless,Protoss,Korea (South)
25,2018 Global StarCraft II League Season 2: Code S,25th-32nd,2814.0,Leenock, TitanEX1,Zerg,Korea (South)
25,2018 Global StarCraft II League Season 2: Code S,25th-32nd,2814.0,Losira,Teamless,Zerg,Korea (South)
25,2018 Global StarCraft II League Season 2: Code S,25th-32nd,2814.0,TRUE, PSISTORM Gaming,Zerg,Korea (South)
25,2018 Global StarCraft II League Season 2: Code S,25th-32nd,2814.0,ALive, TitanEX1,Terran,Korea (South)
25,2018 Global StarCraft II League Season 2: Code S,25th-32nd,2814.0,EMotion,Teamless,Protoss,Korea (South)
25,2018 Global StarCraft II League Season 2: Code S,25th-32nd,2814.0,Zanster, PSISTORM Gaming,Zerg,Sweden
25,2018 Global StarCraft II League Season 2: Code S,25th-32nd,2814.0,Impact, TitanEX1,Zerg,Korea (South)
25,2018 Global StarCraft II League Season 2: Code S,25th-32nd,2814.0,Ryung, Cascade,Terran,Korea (South)
1,2018 Global StarCraft II League Season 3: Code S, 1st,37523.0,Maru, Jin Air Green Wings,Terran,Korea (South)
2,2018 Global StarCraft II League Season 3: Code S, 2nd,14071.0,TY, Splyce,Terran,Korea (South)
3,2018 Global StarCraft II League Season 3: Code S, 3rd-4th,7035.0,Zest, Scythe Esports,Protoss,Korea (South)
3,2018 Global StarCraft II League Season 3: Code S, 3rd-4th,7035.0,Neeb, Ting,Protoss,United States of America
5,2018 Global StarCraft II League Season 3: Code S,5th-8th,4690.0,GuMiho, PSISTORM Gaming,Terran,Korea (South)
5,2018 Global StarCraft II League Season 3: Code S,5th-8th,4690.0,Stats, Splyce,Protoss,Korea (South)
5,2018 Global StarCraft II League Season 3: Code S,5th-8th,4690.0,Rogue, Jin Air Green Wings,Zerg,Korea (South)
5,2018 Global StarCraft II League Season 3: Code S,5th-8th,4690.0,Leenock,Teamless,Zerg,Korea (South)
9,2018 Global StarCraft II League Season 3: Code S,9th-12th,3752.0,Reynor, Exeed Esports,Zerg,Italy
9,2018 Global StarCraft II League Season 3: Code S,9th-12th,3752.0,Dark,Teamless,Zerg,Korea (South)
9,2018 Global StarCraft II League Season 3: Code S,9th-12th,3752.0,Trap, Jin Air Green Wings,Protoss,Korea (South)
9,2018 Global StarCraft II League Season 3: Code S,9th-12th,3752.0,SOs, Jin Air Green Wings,Protoss,Korea (South)
13,2018 Global StarCraft II League Season 3: Code S,13th-16th,3752.0,Impact, TitanEX1,Zerg,Korea (South)
13,2018 Global StarCraft II League Season 3: Code S,13th-16th,3752.0,INnoVation, O'Gaming TV,Terran,Korea (South)
13,2018 Global StarCraft II League Season 3: Code S,13th-16th,3752.0,HerO(jOin), ROOT Gaming,Protoss,Korea (South)
13,2018 Global StarCraft II League Season 3: Code S,13th-16th,3752.0,KeeN, Team RevolutioN,Terran,Korea (South)
17,2018 Global StarCraft II League Season 3: Code S,17th-24th,2814.0,Classic (Kim Doh Woo),Teamless,Protoss,Korea (South)
17,2018 Global StarCraft II League Season 3: Code S,17th-24th,2814.0,Dear,Teamless,Protoss,Korea (South)
17,2018 Global StarCraft II League Season 3: Code S,17th-24th,2814.0,Cure, Jin Air Green Wings,Terran,Korea (South)
17,2018 Global StarCraft II League Season 3: Code S,17th-24th,2814.0,Solar, Splyce,Zerg,Korea (South)
17,2018 Global StarCraft II League Season 3: Code S,17th-24th,2814.0,PartinG, PSISTORM Gaming,Protoss,Korea (South)
17,2018 Global StarCraft II League Season 3: Code S,17th-24th,2814.0,Bunny (Korean player), TitanEX1,Terran,Korea (South)
17,2018 Global StarCraft II League Season 3: Code S,17th-24th,2814.0,ALive, TitanEX1,Terran,Korea (South)
17,2018 Global StarCraft II League Season 3: Code S,17th-24th,2814.0,SpeCial,Teamless,Terran,Mexico
25,2018 Global StarCraft II League Season 3: Code S,25th-32nd,2814.0,Ryung, Cascade,Terran,Korea (South)
25,2018 Global StarCraft II League Season 3: Code S,25th-32nd,2814.0,Forte (Korean player), TitanEX1,Terran,Korea (South)
25,2018 Global StarCraft II League Season 3: Code S,25th-32nd,2814.0,Hurricane, Meliora Esports,Protoss,Korea (South)
25,2018 Global StarCraft II League Season 3: Code S,25th-32nd,2814.0,MMA, Team expert,Terran,Korea (South)
25,2018 Global StarCraft II League Season 3: Code S,25th-32nd,2814.0,ByuN,Teamless,Terran,Korea (South)
25,2018 Global StarCraft II League Season 3: Code S,25th-32nd,2814.0,RagnaroK, PSISTORM Gaming,Zerg,Korea (South)
25,2018 Global StarCraft II League Season 3: Code S,25th-32nd,2814.0,Losira,Teamless,Zerg,Korea (South)
25,2018 Global StarCraft II League Season 3: Code S,25th-32nd,2814.0,SoO,Teamless,Zerg,Korea (South)
1,2019 Global StarCraft II League Season 1: Code S, 1st,26815.0,Maru, Jin Air Green Wings,Terran,Korea (South)
2,2019 Global StarCraft II League Season 1: Code S, 2nd,10727.0,Classic (Kim Doh Woo),Teamless,Protoss,Korea (South)
3,2019 Global StarCraft II League Season 1: Code S, 3rd-4th,8045.0,Dark, The Gosu Crew,Zerg,Korea (South)
3,2019 Global StarCraft II League Season 1: Code S, 3rd-4th,8045.0,Trap, Jin Air Green Wings,Protoss,Korea (South)
5,2019 Global StarCraft II League Season 1: Code S,5th-8th,5810.0,Bunny (Korean player), Team Blacer,Terran,Korea (South)
5,2019 Global StarCraft II League Season 1: Code S,5th-8th,5810.0,Rogue, Jin Air Green Wings,Zerg,Korea (South)
5,2019 Global StarCraft II League Season 1: Code S,5th-8th,5810.0,Dear, Newbee,Protoss,Korea (South)
5,2019 Global StarCraft II League Season 1: Code S,5th-8th,5810.0,TY, Splyce,Terran,Korea (South)
9,2019 Global StarCraft II League Season 1: Code S,9th-12th,4023.0,Impact,Teamless,Zerg,Korea (South)
9,2019 Global StarCraft II League Season 1: Code S,9th-12th,4023.0,HerO(jOin), Triumphant Song Gaming,Protoss,Korea (South)
9,2019 Global StarCraft II League Season 1: Code S,9th-12th,4023.0,SOs, Jin Air Green Wings,Protoss,Korea (South)
9,2019 Global StarCraft II League Season 1: Code S,9th-12th,4023.0,SoO, Chivo SC,Zerg,Korea (South)
13,2019 Global StarCraft II League Season 1: Code S,13th-16th,4023.0,Patience,Teamless,Protoss,Korea (South)
13,2019 Global StarCraft II League Season 1: Code S,13th-16th,4023.0,Cure, Jin Air Green Wings,Terran,Korea (South)
13,2019 Global StarCraft II League Season 1: Code S,13th-16th,4023.0,INnoVation, Team Reciprocity,Terran,Korea (South)
13,2019 Global StarCraft II League Season 1: Code S,13th-16th,4023.0,GuMiho, PSISTORM Gaming,Terran,Korea (South)
17,2019 Global StarCraft II League Season 1: Code S,17th-24th,2682.0,Trust, Team RevolutioN,Protoss,Korea (South)
17,2019 Global StarCraft II League Season 1: Code S,17th-24th,2682.0,TRUE, PSISTORM Gaming,Zerg,Korea (South)
17,2019 Global StarCraft II League Season 1: Code S,17th-24th,2682.0,MC, ROOT Gaming,Protoss,Korea (South)
17,2019 Global StarCraft II League Season 1: Code S,17th-24th,2682.0,Solar, Triumphant Song Gaming,Zerg,Korea (South)
17,2019 Global StarCraft II League Season 1: Code S,17th-24th,2682.0,Scarlett, Newbee,Zerg,Canada
17,2019 Global StarCraft II League Season 1: Code S,17th-24th,2682.0,Creator, Jin Air Green Wings,Protoss,Korea (South)
17,2019 Global StarCraft II League Season 1: Code S,17th-24th,2682.0,FanTaSy, Player 1,Terran,Korea (South)
17,2019 Global StarCraft II League Season 1: Code S,17th-24th,2682.0,Zest, Ocean Gaming,Protoss,Korea (South)
25,2019 Global StarCraft II League Season 1: Code S,25th-32nd,2682.0,KeeN, Afreeca S2,Terran,Korea (South)
25,2019 Global StarCraft II League Season 1: Code S,25th-32nd,2682.0,Losira,Teamless,Zerg,Korea (South)
25,2019 Global StarCraft II League Season 1: Code S,25th-32nd,2682.0,Stats, Splyce,Protoss,Korea (South)
25,2019 Global StarCraft II League Season 1: Code S,25th-32nd,2682.0,PartinG, Player 1,Protoss,Korea (South)
25,2019 Global StarCraft II League Season 1: Code S,25th-32nd,2682.0,RagnaroK, PSISTORM Gaming,Zerg,Korea (South)
25,2019 Global StarCraft II League Season 1: Code S,25th-32nd,2682.0,Hurricane,Teamless,Protoss,Korea (South)
25,2019 Global StarCraft II League Season 1: Code S,25th-32nd,2682.0,Leenock,Teamless,Zerg,Korea (South)
25,2019 Global StarCraft II League Season 1: Code S,25th-32nd,2682.0,ALive, Afreeca S2,Terran,Korea (South)
1,2019 Global StarCraft II League Season 2: Code S, 1st,25828.0,Dark, The Gosu Crew,Zerg,Korea (South)
2,2019 Global StarCraft II League Season 2: Code S, 2nd,10331.0,Trap, Jin Air Green Wings,Protoss,Korea (South)
3,2019 Global StarCraft II League Season 2: Code S, 3rd-4th,7602.0,Classic (Kim Doh Woo), Mkers,Protoss,Korea (South)
3,2019 Global StarCraft II League Season 2: Code S, 3rd-4th,7602.0,Hurricane,Teamless,Protoss,Korea (South)
5,2019 Global StarCraft II League Season 2: Code S,5th-8th,5484.0,SoO, Chivo SC,Zerg,Korea (South)
5,2019 Global StarCraft II League Season 2: Code S,5th-8th,5484.0,INnoVation, Team Reciprocity,Terran,Korea (South)
5,2019 Global StarCraft II League Season 2: Code S,5th-8th,5484.0,PartinG, Pixel 1,Protoss,Korea (South)
5,2019 Global StarCraft II League Season 2: Code S,5th-8th,5484.0,HerO(jOin), Triumphant Song Gaming,Protoss,Korea (South)
9,2019 Global StarCraft II League Season 2: Code S,9th-12th,3778.0,RagnaroK, PSISTORM Gaming,Zerg,Korea (South)
9,2019 Global StarCraft II League Season 2: Code S,9th-12th,3778.0,GuMiho, PSISTORM Gaming,Terran,Korea (South)
9,2019 Global StarCraft II League Season 2: Code S,9th-12th,3778.0,SpeCial, Ocean Gaming,Terran,Mexico
9,2019 Global StarCraft II League Season 2: Code S,9th-12th,3778.0,Stats, Splyce,Protoss,Korea (South)
13,2019 Global StarCraft II League Season 2: Code S,13th-16th,3778.0,FanTaSy, Pixel 1,Terran,Korea (South)
13,2019 Global StarCraft II League Season 2: Code S,13th-16th,3778.0,Dear, Newbee,Protoss,Korea (South)
13,2019 Global StarCraft II League Season 2: Code S,13th-16th,3778.0,Impact, Team LaoPaoer,Zerg,Korea (South)
13,2019 Global StarCraft II League Season 2: Code S,13th-16th,3778.0,Patience, Team LaoPaoer,Protoss,Korea (South)
17,2019 Global StarCraft II League Season 2: Code S,17th-24th,2542.0,Maru, Jin Air Green Wings,Terran,Korea (South)
17,2019 Global StarCraft II League Season 2: Code S,17th-24th,2542.0,Trust, Team RevolutioN,Protoss,Korea (South)
17,2019 Global StarCraft II League Season 2: Code S,17th-24th,2542.0,Solar, Triumphant Song Gaming,Zerg,Korea (South)
17,2019 Global StarCraft II League Season 2: Code S,17th-24th,2542.0,Creator, Jin Air Green Wings,Protoss,Korea (South)
17,2019 Global StarCraft II League Season 2: Code S,17th-24th,2542.0,Leenock, TitanEX1,Zerg,Korea (South)
17,2019 Global StarCraft II League Season 2: Code S,17th-24th,2542.0,KeeN, Afreeca S2,Terran,Korea (South)
17,2019 Global StarCraft II League Season 2: Code S,17th-24th,2542.0,Cure, Jin Air Green Wings,Terran,Korea (South)
17,2019 Global StarCraft II League Season 2: Code S,17th-24th,2542.0,SOs, Jin Air Green Wings,Protoss,Korea (South)
25,2019 Global StarCraft II League Season 2: Code S,25th-32nd,2542.0,Armani, Black Night,Zerg,Korea (South)
25,2019 Global StarCraft II League Season 2: Code S,25th-32nd,2542.0,Zest, Ocean Gaming,Protoss,Korea (South)
25,2019 Global StarCraft II League Season 2: Code S,25th-32nd,2542.0,TRUE, PSISTORM Gaming,Zerg,Korea (South)
25,2019 Global StarCraft II League Season 2: Code S,25th-32nd,2542.0,ALive, Afreeca S2,Terran,Korea (South)
25,2019 Global StarCraft II League Season 2: Code S,25th-32nd,2542.0,Rogue, Jin Air Green Wings,Zerg,Korea (South)
25,2019 Global StarCraft II League Season 2: Code S,25th-32nd,2542.0,Scarlett, Newbee,Zerg,Canada
25,2019 Global StarCraft II League Season 2: Code S,25th-32nd,2542.0,DongRaeGu, Afreeca S2,Zerg,Korea (South)
25,2019 Global StarCraft II League Season 2: Code S,25th-32nd,2542.0,TY, Splyce,Terran,Korea (South)
1,2019 Global StarCraft II League Season 3: Code S, 1st,25033.0,Rogue, Jin Air Green Wings,Zerg,Korea (South)
2,2019 Global StarCraft II League Season 3: Code S, 2nd,10013.0,Trap, Jin Air Green Wings,Protoss,Korea (South)
3,2019 Global StarCraft II League Season 3: Code S, 3rd-4th,7571.0,Dark, The Gosu Crew,Zerg,Korea (South)
3,2019 Global StarCraft II League Season 3: Code S, 3rd-4th,7571.0,Maru, Jin Air Green Wings,Terran,Korea (South)
5,2019 Global StarCraft II League Season 3: Code S,5th-8th,5450.0,TY, Splyce,Terran,Korea (South)
5,2019 Global StarCraft II League Season 3: Code S,5th-8th,5450.0,Zest, Ocean Gaming,Protoss,Korea (South)
5,2019 Global StarCraft II League Season 3: Code S,5th-8th,5450.0,KeeN, Afreeca S2,Terran,Korea (South)
5,2019 Global StarCraft II League Season 3: Code S,5th-8th,5450.0,RagnaroK, Chivo SC,Zerg,Korea (South)
9,2019 Global StarCraft II League Season 3: Code S,9th-12th,3774.0,FanTaSy, Pixel 1,Terran,Korea (South)
9,2019 Global StarCraft II League Season 3: Code S,9th-12th,3774.0,Cure, Jin Air Green Wings,Terran,Korea (South)
9,2019 Global StarCraft II League Season 3: Code S,9th-12th,3774.0,Solar, Triumphant Song Gaming,Zerg,Korea (South)
9,2019 Global StarCraft II League Season 3: Code S,9th-12th,3774.0,Dear, Newbee,Protoss,Korea (South)
13,2019 Global StarCraft II League Season 3: Code S,13th-16th,3774.0,SpeCial, Ocean Gaming,Terran,Mexico
13,2019 Global StarCraft II League Season 3: Code S,13th-16th,3774.0,HerO(jOin), Triumphant Song Gaming,Protoss,Korea (South)
13,2019 Global StarCraft II League Season 3: Code S,13th-16th,3774.0,Stats, Splyce,Protoss,Korea (South)
13,2019 Global StarCraft II League Season 3: Code S,13th-16th,3774.0,Classic (Kim Doh Woo), Mkers,Protoss,Korea (South)
17,2019 Global StarCraft II League Season 3: Code S,17th-24th,2553.0,PartinG, Pixel 1,Protoss,Korea (South)
17,2019 Global StarCraft II League Season 3: Code S,17th-24th,2553.0,SOs, Jin Air Green Wings,Protoss,Korea (South)
17,2019 Global StarCraft II League Season 3: Code S,17th-24th,2553.0,Hurricane, Brave Star Gaming,Protoss,Korea (South)
17,2019 Global StarCraft II League Season 3: Code S,17th-24th,2553.0,SoO, Chivo SC,Zerg,Korea (South)
17,2019 Global StarCraft II League Season 3: Code S,17th-24th,2553.0,Impact, Team LaoPaoer,Zerg,Korea (South)
17,2019 Global StarCraft II League Season 3: Code S,17th-24th,2553.0,Creator, Jin Air Green Wings,Protoss,Korea (South)
17,2019 Global StarCraft II League Season 3: Code S,17th-24th,2553.0,Armani, Black Night,Zerg,Korea (South)
17,2019 Global StarCraft II League Season 3: Code S,17th-24th,2553.0,Patience, Team LaoPaoer,Protoss,Korea (South)
25,2019 Global StarCraft II League Season 3: Code S,25th-32nd,2553.0,ALive, Afreeca S2,Terran,Korea (South)
